File,loc,cyclomatic_Complexity,number_of_Changes,number_of_past_faults,number_of_developers,change_burst,change_entropy,structural_scattering,semantic_scattering,is_buggy
ByonClusterController.java,102,11,1,0,1,1,0.1111111111111111,245.42857142857142,43.97826016547204,0
Activator.java,41,5,2,0,2,1,0.2222222222222222,473.42857142857144,102.68658457319609,1
